,pitch_type,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,delta_home_win_exp,delta_run_exp,batter_is_right,pitcher_is_right,inning_top,if_fielding_alignment_Standard,if_fielding_alignment_Strategic,of_fielding_alignment_Strategic
1587,FF,2,2,0.0,1.0,0.0,0,2,12,5,3,0,0,3,-0.063,0.762,1,0,1,True,False,False
1588,CU,1,2,0.0,1.0,0.0,0,2,12,4,3,0,0,3,0.0,0.047,1,0,1,True,False,False
1589,CU,1,1,0.0,0.0,1.0,0,2,12,3,3,0,0,3,-0.019,-0.088,1,0,1,True,False,False
1590,FF,0,1,0.0,0.0,1.0,0,2,12,2,3,0,0,3,0.0,0.036,1,0,1,True,False,False
1591,SL,0,0,0.0,0.0,1.0,0,2,12,1,3,0,0,3,0.0,-0.054,1,0,1,True,False,False
1592,FF,3,1,0.0,0.0,0.0,0,2,11,5,3,0,0,3,-0.034,0.23,1,0,1,True,False,False
1593,FF,3,0,0.0,0.0,0.0,0,2,11,4,3,0,0,3,0.0,-0.078,1,0,1,True,False,False
1594,CH,2,0,0.0,0.0,0.0,0,2,11,3,3,0,0,3,0.0,0.135,1,0,1,True,False,False
1595,FF,1,0,0.0,0.0,0.0,0,2,11,2,3,0,0,3,0.0,0.064,1,0,1,True,False,False
1596,FF,0,0,0.0,0.0,0.0,0,2,11,1,3,0,0,3,0.0,0.036,1,0,1,True,False,False
1597,FF,0,0,0.0,1.0,1.0,1,1,4,1,0,0,0,0,0.085,-0.63,1,0,1,True,False,False
1598,SL,3,2,0.0,1.0,0.0,1,1,3,7,0,0,0,0,-0.019,0.226,0,0,1,True,False,False
1599,CU,2,2,0.0,1.0,0.0,1,1,3,6,0,0,0,0,0.0,0.111,0,0,1,False,True,False
1600,CU,1,2,0.0,1.0,0.0,1,1,3,5,0,0,0,0,0.0,0.049,0,0,1,True,False,False
1601,CU,1,2,0.0,1.0,0.0,1,1,3,4,0,0,0,0,0.0,0.0,0,0,1,True,False,False
1602,FF,1,1,0.0,1.0,0.0,1,1,3,3,0,0,0,0,0.0,-0.096,0,0,1,True,False,False
1603,SL,0,1,0.0,1.0,0.0,1,1,3,2,0,0,0,0,0.0,0.03,0,0,1,True,False,False
1604,FF,0,0,0.0,1.0,0.0,1,1,3,1,0,0,0,0,0.0,-0.047,0,0,1,True,False,False
1605,SL,1,2,0.0,1.0,0.0,0,1,2,4,0,0,0,0,0.041,-0.313,1,0,1,True,False,False
1606,SL,1,1,0.0,1.0,0.0,0,1,2,3,0,0,0,0,0.0,-0.089,1,0,1,False,False,False
1607,FF,1,0,0.0,1.0,0.0,0,1,2,2,0,0,0,0,0.0,-0.083,1,0,1,False,False,False
1608,FF,0,0,0.0,1.0,0.0,0,1,2,1,0,0,0,0,0.0,0.049,1,0,1,False,False,False
1609,FF,0,0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,-0.06,0.633,1,0,1,True,False,False
1610,CU,1,2,0.0,0.0,0.0,2,6,47,4,2,1,2,1,-0.01,-0.074,1,0,0,True,False,False
1611,CU,0,2,0.0,0.0,0.0,2,6,47,3,2,1,2,1,0.0,0.009,1,0,0,True,False,False
1612,CU,0,1,0.0,0.0,0.0,2,6,47,2,2,1,2,1,0.0,-0.023,1,0,0,True,False,False
1613,CU,0,0,0.0,0.0,0.0,2,6,47,1,2,1,2,1,0.0,-0.017,1,0,0,True,False,False
1614,CH,0,1,0.0,0.0,0.0,1,6,46,2,2,1,2,1,-0.015,-0.143,1,0,0,True,False,False
1615,FF,0,0,0.0,0.0,0.0,1,6,46,1,2,1,2,1,0.0,-0.026,1,0,0,True,False,False
1616,CH,3,2,0.0,0.0,0.0,0,6,45,6,2,1,2,1,-0.021,-0.317,1,0,0,True,False,False
1617,CU,2,2,0.0,0.0,0.0,0,6,45,5,2,1,2,1,0.0,0.103,1,0,0,True,False,False
1618,CH,1,2,0.0,0.0,0.0,0,6,45,4,2,1,2,1,0.0,0.041,1,0,0,True,False,False
1619,CH,1,1,0.0,0.0,0.0,0,6,45,3,2,1,2,1,0.0,-0.055,1,0,0,True,False,False
1620,SL,0,1,0.0,0.0,0.0,0,6,45,2,2,1,2,1,0.0,0.028,1,0,0,True,False,False
1621,CU,0,0,0.0,0.0,0.0,0,6,45,1,2,1,2,1,0.0,-0.038,1,0,0,True,False,False
1622,CU,1,2,0.0,0.0,1.0,2,5,39,4,2,0,2,0,-0.014,-0.174,1,0,0,False,False,False
1623,CH,1,1,0.0,0.0,1.0,2,5,39,3,2,0,2,0,0.0,-0.05,1,0,0,False,False,False
1624,SL,0,1,0.0,0.0,1.0,2,5,39,2,2,0,2,0,0.0,0.021,1,0,0,False,False,False
1625,CH,0,0,0.0,0.0,1.0,2,5,39,1,2,0,2,0,0.0,-0.038,1,0,0,False,False,False
1626,FF,3,0,0.0,0.0,0.0,2,5,38,4,2,0,2,0,0.008,0.052,1,0,0,True,False,False
1627,CH,2,0,0.0,0.0,0.0,2,5,38,3,2,0,2,0,0.0,0.044,1,0,0,True,False,False
1628,CH,1,0,0.0,0.0,0.0,2,5,38,2,2,0,2,0,0.0,0.022,1,0,0,True,False,False
1629,FF,0,0,0.0,0.0,0.0,2,5,38,1,2,0,2,0,0.0,0.016,1,0,0,True,False,False
1630,SL,2,2,0.0,0.0,0.0,1,5,37,8,2,0,2,0,-0.011,-0.148,1,0,0,True,False,False
1631,FF,2,2,0.0,0.0,0.0,1,5,37,7,2,0,2,0,0.0,0.0,1,0,0,True,False,False
1632,CH,1,2,0.0,0.0,0.0,1,5,37,6,2,0,2,0,0.0,0.029,1,0,0,True,False,False
1633,CH,0,2,0.0,0.0,0.0,1,5,37,5,2,0,2,0,0.0,0.012,1,0,0,True,False,False
1634,CU,0,2,0.0,0.0,0.0,1,5,37,4,2,0,2,0,0.0,0.0,1,0,0,True,False,False
1635,FF,0,2,0.0,0.0,0.0,1,5,37,3,2,0,2,0,0.0,0.0,1,0,0,True,False,False
1636,FF,0,1,0.0,0.0,0.0,1,5,37,2,2,0,2,0,0.0,-0.036,1,0,0,True,False,False
1637,FF,0,0,0.0,0.0,0.0,1,5,37,1,2,0,2,0,0.0,-0.026,1,0,0,True,False,False
1638,CU,1,2,0.0,0.0,0.0,0,5,36,4,2,0,2,0,-0.014,-0.173,1,0,0,True,False,False
1639,SL,0,2,0.0,0.0,0.0,0,5,36,3,2,0,2,0,0.0,0.022,1,0,0,True,False,False
1640,FF,0,1,0.0,0.0,0.0,0,5,36,2,2,0,2,0,0.0,-0.049,1,0,0,True,False,False
1641,CU,0,0,0.0,0.0,0.0,0,5,36,1,2,0,2,0,0.0,-0.038,1,0,0,True,False,False
1642,CU,3,2,0.0,1.0,0.0,2,4,32,9,2,0,2,0,-0.023,-0.299,0,0,0,True,False,False
1643,FF,3,2,0.0,1.0,0.0,2,4,32,8,2,0,2,0,0.0,0.0,0,0,0,False,True,False
1644,FF,2,2,0.0,1.0,0.0,2,4,32,7,2,0,2,0,0.0,0.057,0,0,0,False,True,False
1645,SL,2,2,0.0,1.0,0.0,2,4,32,6,2,0,2,0,0.0,0.0,0,0,0,False,True,False
1646,CU,1,2,0.0,1.0,0.0,2,4,32,5,2,0,2,0,0.0,0.017,0,0,0,False,True,False
1647,FF,1,2,0.0,1.0,0.0,2,4,32,4,2,0,2,0,0.0,0.0,0,0,0,False,True,False
1648,FF,1,1,0.0,1.0,0.0,2,4,32,3,2,0,2,0,0.0,-0.071,0,0,0,False,True,False
1649,SL,0,1,0.0,1.0,0.0,2,4,32,2,2,0,2,0,0.0,0.022,0,0,0,False,True,False
1650,CU,0,0,0.0,1.0,0.0,2,4,32,1,2,0,2,0,0.0,-0.051,0,0,0,False,True,False
1651,CH,2,2,0.0,1.0,0.0,1,4,31,5,2,0,2,0,-0.023,-0.3,1,0,0,True,False,False
1652,CH,2,1,0.0,1.0,0.0,1,4,31,4,2,0,2,0,0.0,-0.11,1,0,0,True,False,False
1653,SL,1,1,0.0,1.0,0.0,1,4,31,3,2,0,2,0,0.0,0.064,1,0,0,True,False,False
1654,CU,1,0,0.0,1.0,0.0,1,4,31,2,2,0,2,0,0.0,-0.059,1,0,0,True,False,False
1655,CH,0,0,0.0,1.0,0.0,1,4,31,1,2,0,2,0,0.0,0.042,1,0,0,True,False,False
1656,FF,1,1,0.0,0.0,1.0,0,4,30,3,2,0,2,0,-0.009,-0.507,1,0,0,True,False,False
1657,CH,1,0,0.0,0.0,1.0,0,4,30,2,2,0,2,0,0.0,-0.063,1,0,0,True,False,False
1658,FF,0,0,0.0,0.0,1.0,0,4,30,1,2,0,2,0,0.0,0.045,1,0,0,True,False,False
1659,FF,2,1,0.0,0.0,0.0,0,4,29,4,2,0,2,0,0.023,0.345,1,0,0,True,False,False
1660,CH,2,0,0.0,0.0,0.0,0,4,29,3,2,0,2,0,0.0,-0.058,1,0,0,True,False,False
1661,CH,1,0,0.0,0.0,0.0,0,4,29,2,2,0,2,0,0.0,0.064,1,0,0,True,False,False
1662,CH,0,0,0.0,0.0,0.0,0,4,29,1,2,0,2,0,0.0,0.036,1,0,0,True,False,False
1663,CH,3,2,0.0,0.0,0.0,2,3,25,6,2,0,2,0,-0.008,-0.13,1,0,0,True,False,False
1664,SL,2,2,0.0,0.0,0.0,2,3,25,5,2,0,2,0,0.0,0.04,1,0,0,True,False,False
1665,SL,1,2,0.0,0.0,0.0,2,3,25,4,2,0,2,0,0.0,0.016,1,0,0,True,False,False
1666,CH,1,1,0.0,0.0,0.0,2,3,25,3,2,0,2,0,0.0,-0.027,1,0,0,True,False,False
1667,FF,0,1,0.0,0.0,0.0,2,3,25,2,2,0,2,0,0.0,0.012,1,0,0,True,False,False
1668,FF,0,0,0.0,0.0,0.0,2,3,25,1,2,0,2,0,0.0,-0.017,1,0,0,True,False,False
1669,FF,3,2,0.0,0.0,0.0,1,3,24,6,2,0,2,0,-0.011,-0.207,1,0,0,True,False,False
1670,FF,2,2,0.0,0.0,0.0,1,3,24,5,2,0,2,0,0.0,0.059,1,0,0,True,False,False
1671,CH,2,1,0.0,0.0,0.0,1,3,24,4,2,0,2,0,0.0,-0.048,1,0,0,True,False,False
1672,CU,1,1,0.0,0.0,0.0,1,3,24,3,2,0,2,0,0.0,0.034,1,0,0,True,False,False
1673,FF,0,1,0.0,0.0,0.0,1,3,24,2,2,0,2,0,0.0,0.019,1,0,0,True,False,False
1674,SL,0,0,0.0,0.0,0.0,1,3,24,1,2,0,2,0,0.0,-0.026,1,0,0,True,False,False
1675,FF,0,0,0.0,0.0,0.0,0,3,23,1,2,0,2,0,-0.015,-0.238,1,0,0,True,False,False
1676,CH,1,2,0.0,1.0,0.0,2,2,19,4,2,0,2,0,-0.023,-0.227,1,0,0,True,False,False
1677,FF,1,1,0.0,1.0,0.0,2,2,19,3,2,0,2,0,0.0,-0.071,1,0,0,True,False,False
1678,CH,0,1,0.0,1.0,0.0,2,2,19,2,2,0,2,0,0.0,0.022,1,0,0,True,False,False
1679,CH,0,0,0.0,1.0,0.0,2,2,19,1,2,0,2,0,0.0,-0.051,1,0,0,True,False,False
1680,CU,1,2,0.0,0.0,1.0,1,2,18,5,2,0,2,0,-0.012,-0.215,1,0,0,True,False,False
1681,SL,1,2,0.0,0.0,1.0,1,2,18,4,2,0,2,0,0.0,0.0,1,0,0,True,False,False
1682,SL,1,1,0.0,0.0,1.0,1,2,18,3,2,0,2,0,0.0,-0.065,1,0,0,True,False,False
1683,FF,0,1,0.0,0.0,1.0,1,2,18,2,2,0,2,0,0.0,0.03,1,0,0,True,False,False
1684,FF,0,0,0.0,0.0,1.0,1,2,18,1,2,0,2,0,0.0,-0.05,1,0,0,True,False,False
1685,FF,3,1,0.0,0.0,0.0,1,2,17,5,2,0,2,0,0.017,0.161,0,0,0,False,True,False
1686,FF,2,1,0.0,0.0,0.0,1,2,17,4,2,0,2,0,0.0,0.077,0,0,0,False,True,False
1687,SL,1,1,0.0,0.0,0.0,1,2,17,3,2,0,2,0,0.0,0.034,0,0,0,False,True,False
1688,SL,0,1,0.0,0.0,0.0,1,2,17,2,2,0,2,0,0.0,0.019,0,0,0,False,True,False
1689,FF,0,0,0.0,0.0,0.0,1,2,17,1,2,0,2,0,0.0,-0.026,0,0,0,False,True,False
1690,CH,3,2,0.0,0.0,0.0,0,2,16,6,2,0,2,0,-0.015,-0.317,1,0,0,True,False,False
1691,SL,2,2,0.0,0.0,0.0,0,2,16,5,2,0,2,0,0.0,0.103,1,0,0,True,False,False
1692,CU,1,2,0.0,0.0,0.0,0,2,16,4,2,0,2,0,0.0,0.041,1,0,0,True,False,False
1693,SL,1,1,0.0,0.0,0.0,0,2,16,3,2,0,2,0,0.0,-0.055,1,0,0,True,False,False
1694,CH,1,0,0.0,0.0,0.0,0,2,16,2,2,0,2,0,0.0,-0.046,1,0,0,True,False,False
1695,FF,0,0,0.0,0.0,0.0,0,2,16,1,2,0,2,0,0.0,0.036,1,0,0,True,False,False
1696,CU,0,2,0.0,0.0,0.0,2,1,10,3,2,0,2,0,-0.007,-0.065,1,0,0,True,False,False
1697,CH,0,1,0.0,0.0,0.0,2,1,10,2,2,0,2,0,0.0,-0.023,1,0,0,True,False,False
1698,FF,0,0,0.0,0.0,0.0,2,1,10,1,2,0,2,0,0.0,-0.017,1,0,0,True,False,False
1699,FF,0,0,0.0,0.0,1.0,2,1,9,1,0,0,0,0,0.191,1.865,1,0,0,True,False,False
1700,CU,2,2,0.0,0.0,0.0,2,1,8,6,0,0,0,0,0.012,0.148,1,0,0,True,False,False
1701,SL,2,2,0.0,0.0,0.0,2,1,8,5,0,0,0,0,0.0,0.0,1,0,0,True,False,False
1702,SL,2,1,0.0,0.0,0.0,2,1,8,4,0,0,0,0,0.0,-0.031,1,0,0,True,False,False
1703,SL,1,1,0.0,0.0,0.0,2,1,8,3,0,0,0,0,0.0,0.02,1,0,0,True,False,False
1704,SL,0,1,0.0,0.0,0.0,2,1,8,2,0,0,0,0,0.0,0.012,1,0,0,True,False,False
1705,FF,0,0,0.0,0.0,0.0,2,1,8,1,0,0,0,0,0.0,-0.017,1,0,0,True,False,False
1706,CH,2,2,0.0,0.0,0.0,1,1,7,5,0,0,0,0,-0.016,-0.148,1,0,0,True,False,False
1707,FF,2,1,0.0,0.0,0.0,1,1,7,4,0,0,0,0,0.0,-0.048,1,0,0,True,False,False
1708,FF,1,1,0.0,0.0,0.0,1,1,7,3,0,0,0,0,0.0,0.034,1,0,0,True,False,False
1709,CH,1,0,0.0,0.0,0.0,1,1,7,2,0,0,0,0,0.0,-0.031,1,0,0,True,False,False
1710,FF,0,0,0.0,0.0,0.0,1,1,7,1,0,0,0,0,0.0,0.025,1,0,0,True,False,False
1711,FF,0,0,0.0,0.0,0.0,0,1,6,1,0,0,0,0,-0.021,-0.238,1,0,0,True,False,False
1712,CH,3,2,0.0,0.0,0.0,2,6,54,6,0,10,0,10,0.0,-0.13,1,0,0,True,False,False
1713,SL,2,2,0.0,0.0,0.0,2,6,54,5,0,10,0,10,0.0,0.04,1,0,0,True,False,False
1714,CU,2,1,0.0,0.0,0.0,2,6,54,4,0,10,0,10,0.0,-0.031,1,0,0,True,False,False
1715,CH,2,0,0.0,0.0,0.0,2,6,54,3,0,10,0,10,0.0,-0.023,1,0,0,True,False,False
1716,CH,1,0,0.0,0.0,0.0,2,6,54,2,0,10,0,10,0.0,0.022,1,0,0,True,False,False
1717,CH,0,0,0.0,0.0,0.0,2,6,54,1,0,10,0,10,0.0,0.016,1,0,0,True,False,False
1718,CU,0,2,0.0,0.0,0.0,1,6,53,3,0,10,0,10,0.0,-0.107,1,0,0,True,False,False
1719,SL,0,1,0.0,0.0,0.0,1,6,53,2,0,10,0,10,0.0,-0.036,1,0,0,True,False,False
1720,FF,0,0,0.0,0.0,0.0,1,6,53,1,0,10,0,10,0.0,-0.026,1,0,0,True,False,False
1721,CU,2,2,0.0,0.0,0.0,0,6,52,5,0,10,0,10,-0.001,-0.214,1,0,0,True,False,False
1722,CH,2,1,0.0,0.0,0.0,0,6,52,4,0,10,0,10,0.0,-0.067,1,0,0,True,False,False
1723,FF,1,1,0.0,0.0,0.0,0,6,52,3,0,10,0,10,0.0,0.053,1,0,0,True,False,False
1724,FF,0,1,0.0,0.0,0.0,0,6,52,2,0,10,0,10,0.0,0.028,1,0,0,True,False,False
1725,CH,0,0,0.0,0.0,0.0,0,6,52,1,0,10,0,10,0.0,-0.038,1,0,0,True,False,False
1726,CH,3,2,0.0,1.0,1.0,2,5,46,6,0,10,0,10,-0.001,-0.495,1,0,0,True,False,False
1727,CU,2,2,0.0,1.0,1.0,2,5,46,5,0,10,0,10,0.0,0.103,1,0,0,True,False,False
1728,FF,1,2,0.0,1.0,1.0,2,5,46,4,0,10,0,10,0.0,0.053,1,0,0,True,False,False
1729,CU,1,1,0.0,1.0,1.0,2,5,46,3,0,10,0,10,0.0,-0.11,1,0,0,True,False,False
1730,CU,0,1,0.0,1.0,1.0,2,5,46,2,0,10,0,10,0.0,0.04,1,0,0,True,False,False
1731,FF,0,0,0.0,1.0,1.0,2,5,46,1,0,10,0,10,0.0,-0.063,1,0,0,True,False,False
1732,FF,3,1,0.0,0.0,1.0,2,5,45,5,0,10,0,10,0.001,0.214,1,0,0,True,False,False
1733,CH,2,1,0.0,0.0,1.0,2,5,45,4,0,10,0,10,0.0,0.081,1,0,0,True,False,False
1734,SL,1,1,0.0,0.0,1.0,2,5,45,3,0,10,0,10,0.0,0.031,1,0,0,True,False,False
1735,CH,1,0,0.0,0.0,1.0,2,5,45,2,0,10,0,10,0.0,-0.042,1,0,0,True,False,False
1736,CH,0,0,0.0,0.0,1.0,2,5,45,1,0,10,0,10,0.0,0.025,1,0,0,True,False,False
1737,FF,2,2,0.0,0.0,0.0,2,5,44,5,0,10,0,10,0.0,0.148,1,0,0,True,False,False
1738,SL,1,2,0.0,0.0,0.0,2,5,44,4,0,10,0,10,0.0,0.016,1,0,0,True,False,False
1739,FF,1,1,0.0,0.0,0.0,2,5,44,3,0,10,0,10,0.0,-0.027,1,0,0,True,False,False
1740,FF,1,0,0.0,0.0,0.0,2,5,44,2,0,10,0,10,0.0,-0.022,1,0,0,True,False,False
1741,FF,0,0,0.0,0.0,0.0,2,5,44,1,0,10,0,10,0.0,0.016,1,0,0,True,False,False
1742,FF,2,1,0.0,0.0,0.0,1,5,43,4,0,10,0,10,0.0,-0.196,1,0,0,True,False,False
1743,SL,1,1,0.0,0.0,0.0,1,5,43,3,0,10,0,10,0.0,0.034,1,0,0,True,False,False
1744,CH,1,0,0.0,0.0,0.0,1,5,43,2,0,10,0,10,0.0,-0.031,1,0,0,True,False,False
1745,FF,0,0,0.0,0.0,0.0,1,5,43,1,0,10,0,10,0.0,0.025,1,0,0,True,False,False
1746,FF,3,2,0.0,0.0,0.0,0,5,42,6,0,10,0,10,-0.001,-0.317,0,0,0,False,False,False
1747,SL,2,2,0.0,0.0,0.0,0,5,42,5,0,10,0,10,0.0,0.103,0,0,0,False,False,False
1748,SL,2,1,0.0,0.0,0.0,0,5,42,4,0,10,0,10,0.0,-0.067,0,0,0,False,False,False
1749,SL,2,0,0.0,0.0,0.0,0,5,42,3,0,10,0,10,0.0,-0.058,0,0,0,False,False,False
1750,FF,1,0,0.0,0.0,0.0,0,5,42,2,0,10,0,10,0.0,0.064,0,0,0,False,False,False
1751,FF,0,0,0.0,0.0,0.0,0,5,42,1,0,10,0,10,0.0,0.036,0,0,0,False,False,False
1752,FF,2,2,0.0,0.0,0.0,2,4,34,5,0,7,0,7,-0.001,-0.09,1,0,0,True,False,False
1753,FF,1,2,0.0,0.0,0.0,2,4,34,4,0,7,0,7,0.0,0.016,1,0,0,True,False,False
1754,FF,1,1,0.0,0.0,0.0,2,4,34,3,0,7,0,7,0.0,-0.027,1,0,0,True,False,False
1755,SL,0,1,0.0,0.0,0.0,2,4,34,2,0,7,0,7,0.0,0.012,1,0,0,True,False,False
1756,CH,0,0,0.0,0.0,0.0,2,4,34,1,0,7,0,7,0.0,-0.017,1,0,0,True,False,False
1757,FF,2,2,0.0,0.0,0.0,1,4,33,6,0,7,0,7,-0.004,-0.148,1,0,0,True,False,False
1758,CU,2,2,0.0,0.0,0.0,1,4,33,5,0,7,0,7,0.0,0.0,1,0,0,True,False,False
1759,SL,1,2,0.0,0.0,0.0,1,4,33,4,0,7,0,7,0.0,0.029,1,0,0,True,False,False
1760,FF,1,1,0.0,0.0,0.0,1,4,33,3,0,7,0,7,0.0,-0.043,1,0,0,True,False,False
1761,CH,1,0,0.0,0.0,0.0,1,4,33,2,0,7,0,7,0.0,-0.031,1,0,0,True,False,False
1762,CU,0,0,0.0,0.0,0.0,1,4,33,1,0,7,0,7,0.0,0.025,1,0,0,True,False,False
1763,CH,1,0,0.0,0.0,0.0,0,4,32,2,0,7,0,7,-0.006,-0.275,1,0,0,True,False,False
1764,CH,0,0,0.0,0.0,0.0,0,4,32,1,0,7,0,7,0.0,0.036,1,0,0,True,False,False
1765,FF,3,2,0.0,1.0,0.0,2,3,27,6,0,6,0,6,-0.012,-0.299,1,0,0,True,False,False
1766,CH,2,2,0.0,1.0,0.0,2,3,27,5,0,6,0,6,0.0,0.057,1,0,0,True,False,False
1767,SL,1,2,0.0,1.0,0.0,2,3,27,4,0,6,0,6,0.0,0.017,1,0,0,True,False,False
1768,SL,1,1,0.0,1.0,0.0,2,3,27,3,0,6,0,6,0.0,-0.071,1,0,0,True,False,False
1769,CU,0,1,0.0,1.0,0.0,2,3,27,2,0,6,0,6,0.0,0.022,1,0,0,True,False,False
1770,CU,0,0,0.0,0.0,1.0,2,3,27,1,0,6,0,6,0.003,-0.038,1,0,0,True,False,False
1771,CH,1,1,0.0,0.0,1.0,1,3,26,3,0,6,0,6,-0.012,-0.283,1,0,0,True,False,False
1772,CH,0,1,0.0,0.0,1.0,1,3,26,2,0,6,0,6,0.0,0.03,1,0,0,True,False,False
1773,FF,0,0,0.0,0.0,1.0,1,3,26,1,0,6,0,6,0.0,-0.05,1,0,0,True,False,False
1774,FF,2,2,0.0,0.0,1.0,0,3,25,5,0,6,0,6,-0.017,-0.314,1,0,0,True,False,False
1775,CU,1,2,0.0,0.0,1.0,0,3,25,4,0,6,0,6,0.0,0.068,1,0,0,True,False,False
1776,SL,1,1,0.0,0.0,1.0,0,3,25,3,0,6,0,6,0.0,-0.088,1,0,0,True,False,False
1777,CH,1,0,0.0,0.0,1.0,0,3,25,2,0,6,0,6,0.0,-0.063,1,0,0,True,False,False
1778,SL,0,0,0.0,0.0,1.0,0,3,25,1,0,6,0,6,0.0,0.045,1,0,0,True,False,False
1779,FF,3,2,0.0,0.0,0.0,0,3,24,6,0,6,0,6,0.018,0.309,1,0,0,True,False,False
1780,CU,2,2,0.0,0.0,0.0,0,3,24,5,0,6,0,6,0.0,0.103,1,0,0,True,False,False
1781,CH,2,1,0.0,0.0,0.0,0,3,24,4,0,6,0,6,0.0,-0.067,1,0,0,True,False,False
1782,FF,1,1,0.0,0.0,0.0,0,3,24,3,0,6,0,6,0.0,0.053,1,0,0,True,False,False
1783,CH,0,1,0.0,0.0,0.0,0,3,24,2,0,6,0,6,0.0,0.028,1,0,0,True,False,False
1784,FF,0,0,0.0,0.0,0.0,0,3,24,1,0,6,0,6,0.0,-0.038,1,0,0,True,False,False
1785,CU,0,2,0.0,0.0,0.0,2,2,16,3,0,3,0,3,-0.009,-0.065,1,0,0,True,False,False
1786,CH,0,1,0.0,0.0,0.0,2,2,16,2,0,3,0,3,0.0,-0.023,1,0,0,True,False,False
1787,FF,0,0,0.0,0.0,0.0,2,2,16,1,0,3,0,3,0.0,-0.017,1,0,0,True,False,False
1788,SL,2,2,0.0,0.0,0.0,1,2,15,6,0,3,0,3,-0.015,-0.148,0,0,0,False,False,False
1789,FF,2,2,0.0,0.0,0.0,1,2,15,5,0,3,0,3,0.0,0.0,0,0,0,False,False,False
1790,FF,2,1,0.0,0.0,0.0,1,2,15,4,0,3,0,3,0.0,-0.048,0,0,0,False,False,False
1791,FF,2,0,0.0,0.0,0.0,1,2,15,3,0,3,0,3,0.0,-0.039,0,0,0,False,False,False
1792,FF,1,0,0.0,0.0,0.0,1,2,15,2,0,3,0,3,0.0,0.042,0,0,0,False,False,False
1793,FF,0,0,0.0,0.0,0.0,1,2,15,1,0,3,0,3,0.0,0.025,0,0,0,False,False,False
1794,FF,1,0,0.0,0.0,0.0,0,2,14,2,0,3,0,3,-0.022,-0.275,1,0,0,True,False,False
1795,FF,0,0,0.0,0.0,0.0,0,2,14,1,0,3,0,3,0.0,0.036,1,0,0,True,False,False
1796,CU,1,2,0.0,0.0,0.0,2,1,9,4,0,3,0,3,-0.009,-0.074,1,0,0,True,False,False
1797,FF,1,1,0.0,0.0,0.0,2,1,9,3,0,3,0,3,0.0,-0.027,1,0,0,True,False,False
1798,FF,1,0,0.0,0.0,0.0,2,1,9,2,0,3,0,3,0.0,-0.022,1,0,0,True,False,False
1799,FF,0,0,0.0,0.0,0.0,2,1,9,1,0,3,0,3,0.0,0.016,1,0,0,True,False,False
1800,CH,1,1,0.0,0.0,0.0,1,1,8,3,0,3,0,3,-0.014,-0.162,1,0,0,True,False,False
1801,FF,1,0,0.0,0.0,0.0,1,1,8,2,0,3,0,3,0.0,-0.031,1,0,0,True,False,False
1802,FF,0,0,0.0,0.0,0.0,1,1,8,1,0,3,0,3,0.0,0.025,1,0,0,True,False,False
1803,SL,3,2,0.0,0.0,0.0,0,1,7,6,0,3,0,3,-0.02,-0.317,1,0,0,True,False,False
1804,FF,2,2,0.0,0.0,0.0,0,1,7,5,0,3,0,3,0.0,0.103,1,0,0,True,False,False
1805,CH,2,1,0.0,0.0,0.0,0,1,7,4,0,3,0,3,0.0,-0.067,1,0,0,True,False,False
1806,SL,1,1,0.0,0.0,0.0,0,1,7,3,0,3,0,3,0.0,0.053,1,0,0,True,False,False
1807,FF,1,0,0.0,0.0,0.0,0,1,7,2,0,3,0,3,0.0,-0.046,1,0,0,True,False,False
1808,FF,0,0,0.0,0.0,0.0,0,1,7,1,0,3,0,3,0.0,0.036,1,0,0,True,False,False
1809,FF,1,2,0.0,0.0,0.0,2,6,46,4,2,0,0,2,0.012,-0.074,1,0,1,True,False,False
1810,CH,1,1,0.0,0.0,0.0,2,6,46,3,2,0,0,2,0.0,-0.027,1,0,1,True,False,False
1811,FF,0,1,0.0,0.0,0.0,2,6,46,2,2,0,0,2,0.0,0.012,1,0,1,True,False,False
1812,FF,0,0,0.0,0.0,0.0,2,6,46,1,2,0,0,2,0.0,-0.017,1,0,1,True,False,False
1813,SL,2,2,0.0,0.0,0.0,1,6,45,5,2,0,0,2,0.021,-0.148,1,0,1,True,False,False
1814,SL,1,2,0.0,0.0,0.0,1,6,45,4,2,0,0,2,0.0,0.029,1,0,1,True,False,False
1815,FF,1,1,0.0,0.0,0.0,1,6,45,3,2,0,0,2,0.0,-0.043,1,0,1,True,False,False
1816,FF,1,0,0.0,0.0,0.0,1,6,45,2,2,0,0,2,0.0,-0.031,1,0,1,True,False,False
1817,CH,0,0,0.0,0.0,0.0,1,6,45,1,2,0,0,2,0.0,0.025,1,0,1,True,False,False
1818,SL,2,2,0.0,0.0,0.0,0,6,44,5,2,0,0,2,0.03,-0.214,1,0,1,True,False,False
1819,CU,1,2,0.0,0.0,0.0,0,6,44,4,2,0,0,2,0.0,0.041,1,0,1,True,False,False
1820,SL,0,2,0.0,0.0,0.0,0,6,44,3,2,0,0,2,0.0,0.022,1,0,1,True,False,False
1821,FF,0,1,0.0,0.0,0.0,0,6,44,2,2,0,0,2,0.0,-0.049,1,0,1,True,False,False
