balls,strikes,outs_when_up,inning,at_bat_number,pitch_number,home_score,away_score,bat_score,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitch_type_map,batter_is_right,pitcher_is_right,inning_top,prop_CU,prop_CH,prop_FF,prop_FC,prop_SI
2,1,2,1,7,4,0,0,0,1,0,5,1,1,0,0.39344262295081966,0.1557377049180328,0.22131147540983606,0.1721311475409836,0.05737704918032787
1,1,2,1,7,3,0,0,0,1,0,5,1,1,0,0.39344262295081966,0.1557377049180328,0.22131147540983606,0.1721311475409836,0.05737704918032787
1,0,2,1,7,2,0,0,0,1,0,0,1,1,0,0.39344262295081966,0.1557377049180328,0.22131147540983606,0.1721311475409836,0.05737704918032787
0,0,2,1,7,1,0,0,0,1,0,0,1,1,0,0.39344262295081966,0.1557377049180328,0.22131147540983606,0.1721311475409836,0.05737704918032787
2,1,1,1,6,4,0,0,0,1,0,0,0,1,0,0.39344262295081966,0.1557377049180328,0.22131147540983606,0.1721311475409836,0.05737704918032787
1,1,1,1,6,3,0,0,0,1,0,3,0,1,0,0.39344262295081966,0.1557377049180328,0.22131147540983606,0.1721311475409836,0.05737704918032787
1,0,1,1,6,2,0,0,0,1,0,5,0,1,0,0.39344262295081966,0.1557377049180328,0.22131147540983606,0.1721311475409836,0.05737704918032787
0,0,1,1,6,1,0,0,0,1,0,3,0,1,0,0.39344262295081966,0.1557377049180328,0.22131147540983606,0.1721311475409836,0.05737704918032787
3,1,0,1,5,5,0,0,0,1,0,0,1,1,0,0.39344262295081966,0.1557377049180328,0.22131147540983606,0.1721311475409836,0.05737704918032787
3,0,0,1,5,4,0,0,0,1,0,0,1,1,0,0.39344262295081966,0.1557377049180328,0.22131147540983606,0.1721311475409836,0.05737704918032787
2,0,0,1,5,3,0,0,0,1,0,2,1,1,0,0.39344262295081966,0.1557377049180328,0.22131147540983606,0.1721311475409836,0.05737704918032787
1,0,0,1,5,2,0,0,0,1,0,2,1,1,0,0.39344262295081966,0.1557377049180328,0.22131147540983606,0.1721311475409836,0.05737704918032787
0,0,0,1,5,1,0,0,0,1,0,0,1,1,0,0.39344262295081966,0.1557377049180328,0.22131147540983606,0.1721311475409836,0.05737704918032787
3,2,2,6,55,6,1,3,1,3,2,3,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
3,1,2,6,55,5,1,3,1,3,2,3,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
3,0,2,6,55,4,1,3,1,3,2,2,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
2,0,2,6,55,3,1,3,1,3,2,2,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,0,2,6,55,2,1,3,1,3,2,3,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,2,6,55,1,1,3,1,3,2,2,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
2,2,2,6,54,5,1,3,1,3,2,3,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,2,2,6,54,4,1,3,1,3,2,3,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,1,2,6,54,3,1,3,1,3,2,2,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,1,2,6,54,2,1,3,1,3,2,0,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,2,6,54,1,1,3,1,3,2,0,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,1,1,6,53,3,1,3,1,3,2,3,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,1,1,6,53,2,1,3,1,3,2,3,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,1,6,53,1,1,3,1,3,2,3,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,0,0,6,52,2,1,3,1,3,2,3,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,0,6,52,1,1,3,1,3,2,0,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,1,2,5,46,3,1,3,1,3,2,3,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,0,2,5,46,2,1,3,1,3,2,2,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,2,5,46,1,1,3,1,3,2,0,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,2,2,5,45,5,1,3,1,3,2,3,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,2,2,5,45,4,1,3,1,3,2,3,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,2,2,5,45,3,1,3,1,3,2,0,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,1,2,5,45,2,1,3,1,3,2,0,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,2,5,45,1,1,3,1,3,2,0,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,1,1,5,44,2,1,3,1,2,1,2,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,1,5,44,1,1,3,1,2,1,2,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,1,0,5,43,3,1,3,1,2,1,5,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,0,0,5,43,2,1,3,1,2,1,3,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,0,5,43,1,1,3,1,2,1,3,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,2,2,4,37,4,1,2,1,2,1,3,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,1,2,4,37,3,1,2,1,2,1,3,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,1,2,4,37,2,1,2,1,2,1,0,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,2,4,37,1,1,2,1,2,1,0,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
3,1,2,4,36,5,1,2,1,2,1,2,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
2,1,2,4,36,4,1,2,1,2,1,2,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,1,2,4,36,3,1,2,1,2,1,5,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,0,2,4,36,2,1,2,1,2,1,3,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,2,4,36,1,1,2,1,2,1,3,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
2,2,1,4,35,5,1,2,1,2,1,3,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
2,1,1,4,35,4,1,2,1,2,1,0,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,1,1,4,35,3,1,2,1,2,1,3,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,1,1,4,35,2,1,2,1,2,1,5,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,1,4,35,1,1,2,1,2,1,3,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,1,4,34,1,1,2,1,2,1,1,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,2,0,4,33,4,1,2,1,2,1,3,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,1,0,4,33,3,1,2,1,2,1,0,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,0,0,4,33,2,1,2,1,2,1,0,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,0,4,33,1,1,2,1,2,1,0,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,2,2,3,27,3,1,2,1,2,1,0,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,1,2,3,27,2,1,2,1,2,1,0,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,2,3,27,1,1,2,1,2,1,2,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
2,0,1,3,26,3,1,2,1,2,1,2,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,0,1,3,26,2,1,2,1,2,1,5,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,1,3,26,1,1,2,1,2,1,0,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
3,2,0,3,25,7,1,2,1,1,0,3,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
2,2,0,3,25,6,1,2,1,1,0,2,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
2,2,0,3,25,5,1,2,1,1,0,0,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,2,0,3,25,4,1,2,1,1,0,3,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,1,0,3,25,3,1,2,1,1,0,3,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,1,0,3,25,2,1,2,1,1,0,0,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,0,3,25,1,1,2,1,1,0,2,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,2,2,2,19,4,1,2,1,1,0,3,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,1,2,2,19,3,1,2,1,1,0,3,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,1,2,2,19,2,1,2,1,1,0,2,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,2,2,19,1,1,2,1,1,0,0,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,2,1,2,18,5,0,2,0,1,0,3,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,2,1,2,18,4,0,2,0,1,0,0,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,2,1,2,18,3,0,2,0,1,0,3,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,1,1,2,18,2,0,2,0,1,0,3,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,1,2,18,1,0,2,0,1,0,3,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
2,2,1,2,17,5,0,2,0,1,0,0,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
2,1,1,2,17,4,0,2,0,1,0,3,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,1,1,2,17,3,0,2,0,1,0,2,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,0,1,2,17,2,0,2,0,1,0,0,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,1,2,17,1,0,2,0,1,0,2,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,2,0,2,16,3,0,2,0,1,0,0,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,1,0,2,16,2,0,2,0,1,0,0,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,0,2,16,1,0,2,0,1,0,2,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
2,2,2,1,8,6,0,0,0,1,0,0,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,2,2,1,8,5,0,0,0,1,0,3,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,2,2,1,8,4,0,0,0,1,0,3,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,1,2,1,8,3,0,0,0,1,0,0,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,0,2,1,8,2,0,0,0,1,0,2,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,2,1,8,1,0,0,0,1,0,0,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,1,1,1,7,3,0,0,0,1,0,5,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,1,1,1,7,2,0,0,0,1,0,0,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,1,1,7,1,0,0,0,1,0,3,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,2,0,1,6,4,0,0,0,1,0,3,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,1,0,1,6,3,0,0,0,1,0,2,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,0,0,1,6,2,0,0,0,1,0,2,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,0,1,6,1,0,0,0,1,0,2,1,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
3,2,0,1,5,6,0,0,0,1,0,0,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
2,2,0,1,5,5,0,0,0,1,0,3,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,2,0,1,5,4,0,0,0,1,0,0,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,1,0,1,5,3,0,0,0,1,0,3,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
1,0,0,1,5,2,0,0,0,1,0,0,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
0,0,0,1,5,1,0,0,0,1,0,0,0,1,0,0.3915094339622642,0.15566037735849056,0.25471698113207547,0.14150943396226415,0.05660377358490566
3,2,2,7,54,7,5,0,0,3,2,0,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
2,2,2,7,54,6,5,0,0,3,2,2,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
1,2,2,7,54,5,5,0,0,3,2,3,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
1,2,2,7,54,4,5,0,0,3,2,0,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
1,1,2,7,54,3,5,0,0,3,2,3,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,1,2,7,54,2,5,0,0,3,2,3,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,0,2,7,54,1,5,0,0,3,2,2,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
1,1,2,7,53,3,5,0,0,3,2,3,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,1,2,7,53,2,5,0,0,3,2,5,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,0,2,7,53,1,5,0,0,3,2,0,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
2,2,1,7,52,5,5,0,0,3,2,5,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
1,2,1,7,52,4,5,0,0,3,2,0,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
1,1,1,7,52,3,5,0,0,3,2,3,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
1,0,1,7,52,2,5,0,0,3,2,2,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,0,1,7,52,1,5,0,0,3,2,0,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
2,1,0,7,51,4,5,0,0,3,2,0,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
1,1,0,7,51,3,5,0,0,3,2,0,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
1,0,0,7,51,2,5,0,0,3,2,0,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,0,0,7,51,1,5,0,0,3,2,0,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
1,0,2,6,42,2,1,0,0,3,2,3,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,0,2,6,42,1,1,0,0,3,2,3,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
3,1,2,6,41,5,1,0,0,3,2,5,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
2,1,2,6,41,4,1,0,0,3,2,0,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
2,0,2,6,41,3,1,0,0,3,2,3,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
1,0,2,6,41,2,1,0,0,3,2,5,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,0,2,6,41,1,1,0,0,3,2,2,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,2,1,6,40,3,1,0,0,3,2,5,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,1,1,6,40,2,1,0,0,3,2,5,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,0,1,6,40,1,1,0,0,3,2,3,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
1,2,0,6,39,5,1,0,0,2,1,3,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,2,0,6,39,4,1,0,0,2,1,0,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,2,0,6,39,3,1,0,0,2,1,0,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,1,0,6,39,2,1,0,0,2,1,2,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,0,0,6,39,1,1,0,0,2,1,2,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,2,2,5,35,3,1,0,0,2,1,3,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,1,2,5,35,2,1,0,0,2,1,3,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,0,2,5,35,1,1,0,0,2,1,3,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,1,2,5,34,2,1,0,0,2,1,3,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,0,2,5,34,1,1,0,0,2,1,3,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
1,2,1,5,33,4,1,0,0,2,1,3,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,2,1,5,33,3,1,0,0,2,1,3,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,1,1,5,33,2,1,0,0,2,1,2,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,0,1,5,33,1,1,0,0,2,1,0,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
3,1,1,5,32,5,1,0,0,2,1,2,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
2,1,1,5,32,4,1,0,0,2,1,3,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
1,1,1,5,32,3,1,0,0,2,1,5,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,1,1,5,32,2,1,0,0,2,1,0,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,0,1,5,32,1,1,0,0,2,1,3,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
2,2,0,5,31,5,1,0,0,2,1,3,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
2,1,0,5,31,4,1,0,0,2,1,2,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
1,1,0,5,31,3,1,0,0,2,1,0,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
1,0,0,5,31,2,1,0,0,2,1,3,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
0,0,0,5,31,1,1,0,0,2,1,3,0,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
2,2,2,4,27,5,1,0,0,2,1,0,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
2,1,2,4,27,4,1,0,0,2,1,0,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
2,0,2,4,27,3,1,0,0,2,1,2,1,1,1,0.39158576051779936,0.12297734627831715,0.2783171521035599,0.1650485436893204,0.042071197411003236
